,-888,.993,.18,13.75,-888
49,2005,133,1400,24.05,24.91,23.18,15.9,2.866,2.316,357.4,35.49,5.514,0,35.81,23.38,4.757,0,-999,5.781,-888,-888,-888,-888,.984,.174,13.45,-888
49,2005,133,1500,24.43,25.28,23.63,15.16,2.838,2.425,6.271,30.89,5.514,.714,35.92,24.44,4.639,0,-999,5.837,-888,-888,-888,-888,.985,.175,13.46,-888
49,2005,133,1600,25.16,25.74,24.46,14.34,2.779,2.321,28.03,32.89,4.447,0,34.86,25.12,4.586,0,-999,5.865,-888,-888,-888,-888,.987,.176,13.4,-888
49,2005,133,1700,25.21,25.64,24.79,14.01,2.651,1.844,53.45,44.7,4.447,.714,32.59,25.4,4.495,0,-999,5.92,-888,-888,-888,-888,.989,.178,13.24,-888
49,2005,133,1800,24.94,25.3,24.23,13.93,2.683,2.277,45.04,31.49,3.914,1.514,29.56,25.28,4.395,0,-999,5.971,-888,-888,-888,-888,.996,.182,12.97,-888
49,2005,133,1900,22.32,24.57,18.16,18.01,2.234,2.1,29.22,19.83,3.38,1.514,26.02,24.86,4.787,0,-999,6.036,-888,-888,-888,-888,1.001,.185,12.89,-888
49,2005,133,2000,16.21,17.96,15.13,26.16,2.611,2.509,83.8,16.03,3.647,2.047,22.61,24.19,4.815,0,-999,6.113,-888,-888,-888,-888,1.003,.187,12.87,-888
49,2005,133,2100,16.19,18.3,14.95,24.88,2.665,2.382,80.6,26.4,4.18,2.047,20.36,23.38,4.565,0,-999,6.215,-888,-888,-888,-888,1.003,.187,12.84,-888
49,2005,133,2200,15.4,16.01,14.13,26.06,2.54,2.252,42.06,27.29,3.38,2.047,18.72,22.58,4.554,0,-999,6.326,-888,-888,-888,-888,1.004,.188,12.82,-888
49,2005,133,2300,12.75,13.99,11.68,30.85,2.265,1.711,80.5,40.05,2.847,1.514,17.35,21.83,4.538,0,-999,6.452,-888,-888,-888,-888,1.004,.188,12.8,-888
49,2005,133,2400,12.17,13.08,11.36,31.91,2.127,1.968,213.6,22.14,3.647,1.247,16.16,21.12,4.52,0,-999,6.58,-888,-888,-888,-888,1.005,.188,12.78,-888
49,2005,134,100,12.13,13.59,10.29,34.7,2.324,1.095,14,58.89,5.514,0,15.11,20.46,4.906,0,-999,6.729,-888,-888,-888,-888,1.003,.187,12.75,-888
49,2005,134,200,13.87,15.34,11.7,43.64,3.847,3.207,73,33.03,7.38,1.514,14.81,19.85,6.946,0,-999,6.845,-888,-888,-888,-888,.999,.185,12.72,-888
49,2005,134,300,13.84,14.23,13.52,56.96,5.256,4.839,66.82,22.82,10.85,1.78,15.07,19.37,9,0,-999,6.995,-888,-888,-888,-888,.998,.184,12.69,-888
49,2005,134,400,13.49,13.82,13.04,61.77,6.46,6.187,71.6,16.66,11.11,3.914,15.27,19.03,9.54,0,-999,7.13,-888,-888,-888,-888,.998,.184,12.67,-888
