2005	157	2400	20.25	21.02	19.32
2005	158	100	19.01	20.13	17.06
2005	158	200	19.49	19.83	18.86
2005	158	300	18.52	19.16	17.51
2005	158	400	18.59	18.86	18.28
2005	158	500	17.61	18.39	17.18
2005	158	600	17.66	18.66	16.68
2005	158	700	19.95	21.07	18.73
2005	158	800	21.65	22.6	20.83
2005	158	900	23.39	24.61	22.23
2005	158	1000	25.03	26.12	24.19
2005	158	1100	26.68	27.86	25.75
2005	158	1200	27.65	28.99	26.71
2005	158	1300	28.99	30.41	28.25
2005	158	1400	30.05	30.68	29.4
2005	158	1500	30.64	31.34	30.07
2005	158	1600	31.31	32.01	30.8
2005	158	1700	31.27	31.87	30.93
2005	158	1800	30.96	31.61	30.3
2005	158	1900	29.19	30.4	27.92
2005	158	2000	26.46	27.95	25.16
2005	158	2100	23.69	25.19	22.42
2005	158	2200	22.98	23.78	21.31
2005	158	2300	20.77	21.38	19.97
2005	158	2400	19.21	20.14	18.45
2005	159	100	18.19	19.25	17.39
2005	159	200	17.9	19.11	17.06
2005	159	300	14.47	17.36	11.2
2005	159	400	13.74	16.26	10.67
2005	159	500	15.18	17.12	11.87
2005	159	600	14.96	18.11	10.93
2005	159	700	20.04	20.96	18.07
2005	159	800	21.19	22.18	20.26
2005	159	900	22.45	23.74	21.59
2005	159	1000	24.22	25.47	23.2
2005	159	1100	25.82	27.4	24.59
2005	159	1200	27.52	28.86	26.08
2005	159	1300	28.97	29.88	28.08
2005	159	1400	30	31.18	29.17
2005	159	1500	30.47	31.04	29.84
2005	159	1600	30.94	31.34	30.33
2005	159	1700	30.79	31.17	30.19
2005	159	1800	30.66	31.07	30.16
2005	159	1900	29.22	30.26	27.99
2005	159	2000	26.46	28.02	25.25
2005	159	2100	24.64	25.5	24.04
2005	159	2200	23.5	23.94	22.88
2005	159	2300	22.16	22.88	21.51
2005	159	2400	19.95	21.35	19.07
2005	160	100	17.96	19.31	16.39
2005	160	200	16.3	17.85	15.03
2005	160	300	14.08	16.75	12.04
2005	160	400	12.36	14.98	10.68
2005	160	500	10.29	10.76	9.78
2005	160	600	13.48	16.79	11.1
2005	160	700	19.05	21.66	16.93
2005	160	800	22.03	22.79	21.33
2005	160	900	23.76	25.28	22.67
2005	160	1000	24.76	25.62	23.66
2005	160	1100	26.27	27.69	25.12
2005	160	1200	27.76	28.82	26.92
2005	160	1300	28.67	29.31	27.6
2005	160	1400	29.72	30.91	29
2005	160	1500	30.4	31.64	29.5
2005	160	1600	30.19	30.93	29.05
2005	160	1700	30.04	31.17	28.99
