2010	60	100	3.312	3.698	2.787
2010	60	157	0.1		
2010	60	200	3.178	3.462	2.855
2010	60	300	3.374	3.8	3.158
2010	60	400	3.297	3.428	3.158
2010	60	500	2.655	3.327	2.112
2010	60	600	1.504	2.045	1.269
2010	60	700	2.15	2.592	1.542
2010	60	800	2.659	2.961	2.457
2010	60	900	4	5.217	2.926
2010	60	1000	6.114	7.4	5.176
2010	60	1100	7.42	8.16	6.791
2010	60	1200	7.62	8.59	6.671
2010	60	1300	6.77	7.81	6.149
2010	60	1400	7.07	7.67	6.654
2010	60	1500	8.05	9.12	6.897
2010	60	1600	8.88	9.89	7.97
2010	60	1700	9.09	9.61	8.64
2010	60	1800	7.87	9.04	5.942
2010	60	1900	4.176	5.875	3.364
2010	60	2000	2.962	3.441	2.64
2010	60	2100	3.098	3.393	2.748
2010	60	2200	2.821	3.059	2.385
2010	60	2300	1.964	2.756	1.306
2010	60	2400	1.795	2.254	1.305
2010	61	100	1.693	2.429	1.281
2010	61	200	1.915	2.63	1.282
2010	61	300	0.631	1.755	-0.941
2010	61	400	-1.707	-0.669	-3.268
2010	61	500	-2.888	-2.141	-3.397
2010	61	600	-1.992	-1.331	-2.411
2010	61	700	-2.074	-0.925	-3.222
2010	61	800	0.674	2.418	-1.331
2010	61	900	3.12	4.326	2.11
2010	61	1000	5.114	6.161	4.188
2010	61	1100	6.942	7.83	6.057
2010	61	1200	8.9	10.3	7.73
2010	61	1300	10.69	11.6	9.72
2010	61	1400	11.98	12.67	11.16
2010	61	1500	12.51	12.96	11.98
2010	61	1600	12.48	13.19	11.95
2010	61	1700	11.69	12.18	11.21
2010	61	1800	11.08	11.69	9.97
2010	61	1900	8.87	9.97	8.17
2010	61	2000	8.08	8.57	7.75
2010	61	2100	7.66	7.88	7.39
2010	61	2200	7.29	7.52	7.05
2010	61	2300	6.876	7.29	6.444
2010	61	2400	5.943	6.512	5.437
2010	62	100	5.736	6.045	5.303
2010	62	200	4.631	5.438	3.787
2010	62	300	3.438	4.331	2.847
2010	62	400	2.729	3.529	1.842
2010	62	500	2.425	2.962	1.782
2010	62	600	1.46	1.884	0.303
2010	62	700	-0.556	0.742	-1.956
2010	62	800	3.005	4.362	0.141
2010	62	900	5.366	7.11	3.788
2010	62	1000	8.37	10.26	6.973
2010	62	1100	11.53	12.66	10.16
2010	62	1200	13.18	14.25	12.22
2010	62	1300	14.39	15.61	13.58
2010	62	1400	15.84	17.11	14.9
2010	62	1500	16.54	17.31	15.53
2010	62	1600	16.59	17.07	15.98
2010	62	1700	16.42	16.89	15.96
2010	62	1800	14.9	16.06	13.27
2010	62	1900	11.39	13.24	9.59
2010	62	2000	9.09	9.83	8.33
2010	62	2100	7.79	8.4	7.21
2010	62	2200	7.76	8.97	6.711
2010	62	2300	7.28	8.91	6.412
2010	62	2400	6.984	7.76	6.146
2010	63	100	7.56	8.24	6.686
2010	63	200	5.565	6.485	4.499
2010	63	300	4.041	4.607	3.593
2010	63	400	0.403	4.17	-2.004
2010	63	500	0.757	2.332	-0.988
2010	63	600	2.006	3.044	0.715
2010	63	700	1.356	2.404	-0.297
2010	63	800	6.12	8.41	2.032
